groupId,name,id,urlkey
7832132,"Innovation",1954,"innovation"
7832132,"JavaScript",7029,"javascript"
7832132,"Interaction Design",10110,"ixd"
7832132,"Open Government",17619,"open-government"
7832132,"Ruby On Rails",20837,"ruby-on-rails"
7832132,"Civic Engagement",37181,"civic-engagement"
7832132,"Computer programming",48471,"computer-programming"
7832132,"Open Data",60043,"open-data"
7832132,"UX Design",61781,"ux-design"
7832132,"HTML5",78565,"html5"
7832132,"Code for America Brigade",1437612,"code-for-america-brigade"
3332692,"Classic Books",506,"classics"
3332692,"Web Design",659,"webdesign"
3332692,"Graphic Design",781,"graphicdesign"
3332692,"Art",1502,"art"
3332692,"Software Development",3833,"softwaredev"
3332692,"Education & Technology",7203,"edtech"
3332692,"New Technology",9696,"newtech"
3332692,"Web Technology",10209,"web"
3332692,"Technology",10579,"technology"
3332692,"Literature",15321,"literature"
3332692,"Mobile Technology",16216,"mobile-technology"
3332692,"Digital Media",17188,"digital-media"
3332692,"Database Development",21506,"database-development"
3332692,"CMS (Content Management Systems)",28990,"cms"
3332692,"Computer programming",48471,"computer-programming"
20079189,"Linux",188,"linux"
20079189,"Open Source",563,"opensource"
20079189,"Python",1064,"python"
20079189,"Software Development",3833,"softwaredev"
20079189,"New Technology",9696,"newtech"
20079189,"Technology",10579,"technology"
20079189,"Cloud Computing",15167,"cloud-computing"
20079189,"Network Engineering",26118,"network-engineering"
20079189,"Open Source Cloud",625532,"open-source-cloud"
19298903,"Functional Programming",22792,"functional-programming"
19298903,"Clojure",29661,"clojure"
19298903,"Machine Learning",29971,"machine-learning"
19298903,"Data Analytics",30928,"data-analytics"
19298903,"Data Visualization",37381,"data-visualization"
19298903,"Predictive Analytics",38458,"predictive-analytics"
19298903,"Data Mining",55324,"data-mining"
19298903,"Data Science",102811,"data-science"
19298903,"Data",480642,"data"
19298903,"ReactJS",1504812,"reactjs"
19137113,"Software Development",3833,"softwaredev"
19137113,"Education & Technology",7203,"edtech"
19137113,"Web Technology",10209,"web"
19137113,"Technology",10579,"technology"
19137113,"Information Technology",15568,"information-technology"
19137113,"Mobile Technology",16216,"mobile-technology"
19137113,"Engineering",21750,"engineering"
19137113,"Computer Science",21751,"computer-science"
19137113,"Mathematics",33876,"mathematics"
19137113,"Computer programming",48471,"computer-programming"
19210843,"Open Source",563,"opensource"
19210843,"Business Intelligence",10538,"businessintell"
19210843,"Hadoop",18060,"hadoop"
19210843,"Big Data",18062,"big-data"
19210843,"Data Analytics",30928,"data-analytics"
19210843,"NoSQL",58162,"nosql"
19210843,"Data Science",102811,"data-science"
19210843,"Data Analysis and Modeling",110935,"data-analysis-and-modeling"
19210843,"ETL",126345,"etl"
19210843,"Big Data Analytics",383411,"big-data-analytics"
19210843,"Data Warehousing",393271,"data-warehousing"
19210843,"Data Modeling",1439452,"data-modeling"
19210843,"Snowplow",1509862,"snowplow"
18649702,"Open Source",563,"opensource"
18649702,"JavaScript",7029,"javascript"
18649702,"New Technology",9696,"newtech"
18649702,"Mobile Technology",16216,"mobile-technology"
18649702,"Android Development",20346,"android-developers"
18649702,"Mobile Development",21441,"mobile-development"
18649702,"Application Development",36167,"application-development"
18649702,"Computer programming",48471,"computer-programming"
18649702,"JavaScript Frameworks",85951,"javascript-frameworks"
18649702,"iOS",106382,"ios"
18649702,"mobile developers",843662,"mobile-developers"
18649702,"Mobile App Development",1068282,"mobile-app-development"
18649702,"ReactJS",1504812,"reactjs"
18649702,"React Native",1505697,"react-native"
15149672,"Open Source",563,"opensource"
15149672,"Information Architecture",1369,"ia"
15149672,"Semantic Web",1372,"semweb"
15149672,"Electronic Privacy",6503,"eprivacy"
15149672,"Digital Rights",7024,"digitalrights"
15149672,"Web Technology",10209,"web"
15149672,"Data Management",10494,"datamanagement"
15149672,"Technology",10579,"technology"
15149672,"Information Technology",15568,"information-technology"
15149672,"Copyright",17249,"copyright"
15149672,"Knowledge Management",17868,"knowledge-management"
15149672,"Information Science",17869,"information-science"
15149672,"Library",29111,"library"
15149672,"Data Visualization",37381,"data-visualization"
15149672,"Digital Libraries",1499062,"digital-libraries"
19185426,"Open Source",563,"opensource"
19185426,"Web Design",659,"webdesign"
19185426,"Software Development",3833,"softwaredev"
19185426,"New Technology",9696,"newtech"
19185426,"Rich Internet Applications",9886,"ria"
19185426,"Internet Professionals",10102,"internetpro"
19185426,"Web Technology",10209,"web"
19185426,"Web Development",15582,"web-development"
19185426,"Personal Development",16468,"personal-development"
19185426,"Website Development",36531,"website-development"
19185426,"Beginner Web Developer",37019,"beginner-web-developer"
19185426,"Computer programming",48471,"computer-programming"
19185426,"GIS Web Developers",393381,"gis-web-developers"
19185426,"Python Web Development",917242,"python-web-development"
18244216,"Open Source",563,"opensource"
18244216,"Education & Technology",7203,"edtech"
18244216,"New Technology",9696,"newtech"
18244216,"E-Learning",21274,"e-learning"
18244216,"moodle",35928,"moodle"
18244216,"Computer programming",48471,"computer-programming"
18244216,"MOOCs",1103732,"moocs"
18244216,"Edx",1214592,"edx"
16622212,"Business Intelligence",10538,"businessintell"
16622212,"Women Entrepreneurs",15497,"women-entrepreneurs"
16622212,"Big Data",18062,"big-data"
16622212,"Professional Women",26273,"professional-women"
16622212,"SAS",27497,"sas"
16622212,"MapReduce",27591,"mapreduce"
16622212,"Machine Learning",29971,"machine-learning"
16622212,"Data Analytics",30928,"data-analytics"
16622212,"SQL",33167,"sql"
16622212,"Data Mining",55324,"data-mining"
16622212,"Data Science",102811,"data-science"
16622212,"Big Data Analytics",383411,"big-data-analytics"
16622212,"R Programming Language",1335552,"r-programming-language"
4379272,"Artificial Intelligence",456,"ai"
4379272,"Robotics",682,"robotics"
4379272,"Innovation",1954,"innovation"
4379272,"Product Design",2993,"productdesign"
4379272,"Software Development",3833,"softwaredev"
4379272,"Professional Engineer",8701,"proengineer"
4379272,"Visual Communication",16224,"visual-communication"
4379272,"Software Engineering",16325,"software-engineering"
4379272,"Visualization",18987,"visualization"
4379272,"Engineering",21750,"engineering"
4379272,"Image Processing",47490,"image-processing"
4379272,"New Product Development: Software & Tech",62946,"new-product-development-software-tech"
4379272,"Infographics",77098,"infographics"
4379272,"Biotechnology",109595,"biotechnology"
4379272,"Computer Vision",126717,"computer-vision"
20171407,"Librarians",1099,"librarians"
20171407,"Library",29111,"library"
20171407,"Data Analytics",30928,"data-analytics"
20171407,"Assessment",33212,"assessment"
20171407,"Role of Library and Librarians",63065,"role-of-library-and-librarians"
20171407,"Surveying",312791,"surveying"
20171407,"Customer Experience Surveys",890242,"customer-experience-surveys"
12726382,"PHP",455,"php"
12726382,"Python",1064,"python"
12726382,"Software Development",3833,"softwaredev"
12726382,"JavaScript",7029,"javascript"
12726382,"Technology",10579,"technology"
12726382,"Web Development",15582,"web-development"
12726382,"Entrepreneurship",19882,"entrepreneurship"
12726382,"Ruby On Rails",20837,"ruby-on-rails"
12726382,"Mobile Development",21441,"mobile-development"
12726382,"Objective C",21477,"objective-c"
12726382,"UX Design",61781,"ux-design"
12726382,"HTML5",78565,"html5"
12726382,"iOS",106382,"ios"
12726382,"Women Who Code",1398192,"women-who-code"
12726382,"WWC",1489532,"wwc"
18516631,"Software Development",3833,"softwaredev"
18516631,"Mobile Development",21441,"mobile-development"
18516631,"Agile Project Management",21549,"agile-project-management"
18516631,"Test Driven Development",25435,"test-driven-development"
18516631,"Agile Testing",30996,"agile-testing"
18516631,"Software QA and Testing",42277,"software-qa-and-testing"
18516631,"Test Automation",65172,"test-automation"
18516631,"Software Quality",65173,"software-quality"
18516631,"Quality Assurance",70576,"quality-assurance"
18516631,"Load Testing and Performance",72378,"load-testing-and-performance"
18516631,"Software Testing",166904,"software-testing"
18516631,"Test Automation Frameworks",637692,"test-automation-frameworks"
18516631,"Innovations in Software Testing",657972,"innovations-in-software-testing"
4579992,"Technology",10579,"technology"
4579992,"Cloud Computing",15167,"cloud-computing"
4579992,"Web Development",15582,"web-development"
4579992,"High Scalability Computing",24410,"high-scalability-computing"
4579992,"Machine Learning",29971,"machine-learning"
4579992,"Data Analytics",30928,"data-analytics"
4579992,"Predictive Analytics",38458,"predictive-analytics"
4579992,"Computer programming",48471,"computer-programming"
4579992,"Data Mining",55324,"data-mining"
4579992,"Solr",77841,"solr"
4579992,"Text Mining",101021,"text-mining"
4579992,"Search Engines",105317,"search-engines"
4579992,"Big Data Analytics",383411,"big-data-analytics"
4579992,"Elasticsearch",1058992,"elasticsearch"
4579992,"Apache Lucene",1498302,"apache-lucene"
9937562,"Ruby",1040,"ruby"
9937562,"Software Development",3833,"softwaredev"
9937562,"Professional Development",3880,"prodev"
9937562,"Social Networking",4422,"socialnetwork"
9937562,"Web Development",15582,"web-development"
9937562,"Entrepreneurship",19882,"entrepreneurship"
9937562,"Ruby On Rails",20837,"ruby-on-rails"
9937562,"Mobile Development",21441,"mobile-development"
9937562,"Startup Businesses",21681,"startup-businesses"
9937562,"Lean Startup",38660,"lean-startup"
9937562,"Internet Startups",128595,"internet-startups"
9937562,"web application development",150657,"web-application-development"
18895515,"Open Source",563,"opensource"
18895515,"Education & Technology",7203,"edtech"
18895515,"Cloud Computing",15167,"cloud-computing"
18895515,"PaaS (Platform as a Service)",31197,"paas"
18895515,"DevOps",87614,"devops"
18895515,"Docker",1454542,"docker"
18895515,"Kubernetes",1500742,"kubernetes"
18895515,"Microservices",1504699,"microservices"
18895515,"Containers",1504752,"containers"
10846882,"Open Source",563,"opensource"
10846882,"Web Design",659,"webdesign"
10846882,"Software Development",3833,"softwaredev"
10846882,"New Technology",9696,"newtech"
10846882,"Technology",10579,"technology"
10846882,"Web Development",15582,"web-development"
10846882,"Mobile Technology",16216,"mobile-technology"
10846882,"travel technology",19374,"travel-technology"
10846882,"Green Technology",19556,"green-technology"
10846882,"Mobile Development",21441,"mobile-development"
10846882,"Small Business Technology",23611,"small-business-technology"
10846882,"Medical Device Technology",27603,"medical-device-technology"
10846882,"Computer programming",48471,"computer-programming"
10846882,"Technology Startups",108403,"technology-startups"
3343012,"Sales",16,"sales"
3343012,"Artificial Intelligence",456,"ai"
3343012,"Hadoop",18060,"hadoop"
3343012,"Big Data",18062,"big-data"
3343012,"Machine Learning",29971,"machine-learning"
3343012,"Data Analytics",30928,"data-analytics"
3343012,"Data Visualization",37381,"data-visualization"
3343012,"Predictive Analytics",38458,"predictive-analytics"
3343012,"Data Mining",55324,"data-mining"
3343012,"R Project for Statistical Computing",98380,"r-project-for-statistical-computing"
3343012,"Data Science",102811,"data-science"
3343012,"Big Data Analytics",383411,"big-data-analytics"
3343012,"The Art of Business Negotiations",674662,"the-art-of-business-negotiations"
967348,"Software Development",3833,"softwaredev"
967348,"Blackberry",17231,"blackberry"
967348,"Entrepreneurship",19882,"entrepreneurship"
967348,"Android Development",20346,"android-developers"
967348,"iOS Development",127567,"ios-development"
19211038,"Software Development",3833,"softwaredev"
19211038,"Education & Technology",7203,"edtech"
19211038,"New Technology",9696,"newtech"
19211038,"Cisco Systems",10120,"ciscosystems"
19211038,"Technology",10579,"technology"
19211038,"Web Development",15582,"web-development"
19211038,"Mobile Technology",16216,"mobile-technology"
19211038,"Apple Software",19638,"apple-software"
19211038,"Computer programming",48471,"computer-programming"
19211038,"Microsoft",88327,"microsft"
19211038,"Microsoft Technology",99537,"microsoft-technology"
19211038,"Apple Mobile Device Application Development",104411,"apple-mobile-device-application-development"
19211038,"IT Professionals",164111,"it-professionals"
19944119,"Business Intelligence",10538,"businessintell"
19944119,"Big Data",18062,"big-data"
19944119,"Machine Learning",29971,"machine-learning"
19944119,"Text Analytics",29972,"text-analytics"
19944119,"Data Analytics",30928,"data-analytics"
19944119,"Data Visualization",37381,"data-visualization"
19944119,"Predictive Analytics",38458,"predictive-analytics"
19944119,"Data Mining",55324,"data-mining"
19944119,"Real Time Analytics",87938,"real-time-analytics"
19944119,"Business Analytics",98842,"business-analytics"
19944119,"Data Science",102811,"data-science"
19944119,"Marketing Analytics",110190,"marketing-analytics"
19944119,"Advanced Analytics",158166,"advanced-analytics"
19944119,"social media analytics",209821,"social-media-analytics"
19944119,"Big Data Analytics",383411,"big-data-analytics"
10702282,"Open Source",563,"opensource"
10702282,"Software Development",3833,"softwaredev"
10702282,"New Technology",9696,"newtech"
10702282,"Web Technology",10209,"web"
10702282,"Cloud Computing",15167,"cloud-computing"
10702282,"Mobile Technology",16216,"mobile-technology"
10702282,"Amazon Web Services",20398,"amazon-web-services"
10702282,"PaaS (Platform as a Service)",31197,"paas"
10702282,"IBM",71289,"ibm"
10702282,"VMware",97776,"vmware"
10702282,"OpenStack",142180,"openstack"
10702282,"Cloud Foundry",514432,"cloud-foundry"
10702282,"IBM SmartCloud",1466992,"ibm-smartcloud"
10702282,"BlueMix",1481632,"bluemix"
18823873,"Science",85,"science"
18823873,"Open Source",563,"opensource"
18823873,"Robotics",682,"robotics"
18823873,"Innovation",1954,"innovation"
18823873,"Software Development",3833,"softwaredev"
18823873,"Education & Technology",7203,"edtech"
18823873,"Electronics",7848,"electronics"
18823873,"New Technology",9696,"newtech"
18823873,"Microcontrollers",9903,"microcontroller"
18823873,"Startup Businesses",21681,"startup-businesses"
18823873,"Engineering",21750,"engineering"
18823873,"Arduino",39012,"arduino"
18823873,"Technology Startups",108403,"technology-startups"
18823873,"Humanoid Robots",135858,"humanoid-robots"
18823873,"Autonomous Robots",1143232,"autonomous-robots"
7903942,"Business Intelligence",10538,"businessintell"
7903942,"Hadoop",18060,"hadoop"
7903942,"Big Data",18062,"big-data"
7903942,"Web Analytics",24439,"web-analytics"
7903942,"Data Analytics",30928,"data-analytics"
7903942,"Data Visualization",37381,"data-visualization"
7903942,"Predictive Analytics",38458,"predictive-analytics"
7903942,"Data Mining",55324,"data-mining"
7903942,"Business Analytics",98842,"business-analytics"
7903942,"Marketing Analytics",110190,"marketing-analytics"
7903942,"Advanced Analytics",158166,"advanced-analytics"
7903942,"social media analytics",209821,"social-media-analytics"
7903942,"Big Data Analytics",383411,"big-data-analytics"
18922183,"Fitness",242,"fitness"
18922183,"Business Intelligence",10538,"businessintell"
18922183,"Business",10575,"business"
18922183,"Social",10581,"social"
18922183,"Young Professionals",15231,"young-professionals"
18922183,"Professional Networking",15720,"professional-networking"
18922183,"Big Data",18062,"big-data"
18922183,"Exercise",25375,"excercise"
18922183,"Data Analytics",30928,"data-analytics"
18922183,"Graduate Students",49687,"graduate-students"
18922183,"Business Analytics",98842,"business-analytics"
18922183,"Data Science",102811,"data-science"
7217272,"Web Design",659,"webdesign"
7217272,"Software Development",3833,"softwaredev"
7217272,"New Technology",9696,"newtech"
7217272,"Internet Professionals",10102,"internetpro"
7217272,"Web Technology",10209,"web"
7217272,"Women's Social",10232,"women"
7217272,"Women in Technology",10296,"witi"
7217272,"Women Entrepreneurs",15497,"women-entrepreneurs"
7217272,"Web Development",15582,"web-development"
7217272,"Professional Networking",15720,"professional-networking"
7217272,"Women's Empowerment",17933,"womens-empowerment"
7217272,"Women Programmers",45181,"women-programmers"
7217272,"Computer programming",48471,"computer-programming"
7217272,"Girl Develop It",358581,"girl-develop-it"
8622802,"Innovation",1954,"innovation"
8622802,"Information Technology",15568,"information-technology"
8622802,"Data Analytics",30928,"data-analytics"
8622802,"Predictive Analytics",38458,"predictive-analytics"
8622802,"Performance Training",39076,"performance-training"
8622802,"Sports Performance",42185,"sports-performance"
8622802,"Data Science",102811,"data-science"
8622802,"Sports Technology",163062,"sports-technology"
8622802,"Big Data Analytics",383411,"big-data-analytics"
8622802,"Sport Technology",1436022,"sport-technology"
8622802,"Information Technology in Sport",1436042,"information-technology-in-sport"
1506004,"Web Technology",10209,"web"
1506004,"Data Management",10494,"datamanagement"
1506004,"Business Intelligence",10538,"businessintell"
1506004,"Technology",10579,"technology"
1506004,"Web Development",15582,"web-development"
1506004,"Social Media Marketing",17742,"social-media-marketing"
1506004,"Big Data",18062,"big-data"
1506004,"Entrepreneurship",19882,"entrepreneurship"
1506004,"Startup Businesses",21681,"startup-businesses"
1506004,"Text Analytics",29972,"text-analytics"
1506004,"Predictive Analytics",38458,"predictive-analytics"
1506004,"Predictive Modeling",65734,"predictive-modeling"
1506004,"Bitcoin",139517,"bitcoin"
1506004,"Cryptocurrency",191791,"cryptocurrency"
18809557,"Open Source",563,"opensource"
18809557,"New Technology",9696,"newtech"
18809557,"Technology",10579,"technology"
18809557,"Cloud Computing",15167,"cloud-computing"
18809557,"Software Engineering",16325,"software-engineering"
18809557,"Big Data",18062,"big-data"
18809557,"Virtualization",20479,"virtualization"
18809557,"Machine Learning",29971,"machine-learning"
18809557,"PaaS (Platform as a Service)",31197,"paas"
18809557,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
18809557,"Data Visualization",37381,"data-visualization"
18809557,"New Product Development: Software & Tech",62946,"new-product-development-software-tech"
18809557,"DevOps",87614,"devops"
18809557,"Automation",93380,"automation"
18809557,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
1757913,"Java",189,"java"
1757913,"Google",6490,"google"
1757913,"JavaScript",7029,"javascript"
1757913,"Internet Professionals",10102,"internetpro"
1757913,"Web Technology",10209,"web"
1757913,"Cloud Computing",15167,"cloud-computing"
1757913,"Android",19724,"android"
1757913,"Android Development",20346,"android-developers"
1757913,"Mobile Development",21441,"mobile-development"
1757913,"GTUG",24001,"gtug"
1757913,"Computer programming",48471,"computer-programming"
1757913,"Google Chrome",76871,"google-chrome"
1757913,"Chrome OS",76872,"chrome-os"
1757913,"Google Maps",91459,"google-maps"
1757913,"Google Developer Group",989262,"google-developer-group"
2069211,"PHP",455,"php"
2069211,"Open Source",563,"opensource"
2069211,"Web Design",659,"webdesign"
2069211,"MySQL",789,"mysql"
2069211,"Software Development",3833,"softwaredev"
2069211,"JavaScript",7029,"javascript"
2069211,"Internet Professionals",10102,"internetpro"
2069211,"LAMP",10164,"lampsoftware"
2069211,"Web Technology",10209,"web"
2069211,"Technology",10579,"technology"
2069211,"Web Development",15582,"web-development"
2069211,"Mobile Development",21441,"mobile-development"
2069211,"CMS (Content Management Systems)",28990,"cms"
2069211,"Computer programming",48471,"computer-programming"
2069211,"HTML5",78565,"html5"
18561757,"Software Development",3833,"softwaredev"
18561757,"Card Games",9792,"cardgame"
18561757,"Web Technology",10209,"web"
18561757,"Web Development",15582,"web-development"
18561757,"Professional Networking",15720,"professional-networking"
18561757,"Board Games",19585,"board-games"
18561757,"Entrepreneurship",19882,"entrepreneurship"
18561757,"Game Night",40126,"game-night"
18561757,"Technology Startups",108403,"technology-startups"
18561757,"Internet Startups",128595,"internet-startups"
18561757,"Games Nights",167221,"games-nights"
18561757,"Strategy Board Games",169853,"strategy-board-games"
18268897,"Software Development",3833,"softwaredev"
18268897,"New Technology",9696,"newtech"
18268897,"Cloud Computing",15167,"cloud-computing"
18268897,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
18268897,"Computer programming",48471,"computer-programming"
10728162,"Cloud Computing",15167,"cloud-computing"
10728162,"Google Technology User Group",27790,"google-technology-user-group"
10728162,"App Engine",29465,"app-engine"
10728162,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
10728162,"Google Apps",45441,"google-apps"
10728162,"The Cloud",86100,"the-cloud"
10728162,"Google Apps Script",125783,"google-apps-script"
10728162,"Google Plus",303621,"google-plus"
10728162,"Google Apps for Business",747662,"google-apps-for-business"
15583972,"Open Source",563,"opensource"
15583972,"Web Design",659,"webdesign"
15583972,"Online Education",3586,"onlineed"
15583972,"Software Development",3833,"softwaredev"
15583972,"Education & Technology",7203,"edtech"
15583972,"Web Technology",10209,"web"
15583972,"Drupal",10358,"drupal"
15583972,"Web Development",15582,"web-development"
15583972,"Mobile Technology",16216,"mobile-technology"
15583972,"E-Learning",21274,"e-learning"
15583972,"Higher Education",25273,"higher-education"
15583972,"CMS (Content Management Systems)",28990,"cms"
15583972,"Drupal Developers",162542,"drupal-developers"
18309861,"Software Development",3833,"softwaredev"
18309861,"New Technology",9696,"newtech"
18309861,"Internet Professionals",10102,"internetpro"
18309861,"Web Technology",10209,"web"
18309861,"Data Management",10494,"datamanagement"
18309861,"Technology",10579,"technology"
18309861,"Big Data",18062,"big-data"
18309861,"High Scalability Computing",24410,"high-scalability-computing"
18309861,"Data Analytics",30928,"data-analytics"
18309861,"Data Visualization",37381,"data-visualization"
18309861,"Predictive Analytics",38458,"predictive-analytics"
18309861,"Quantitative Analysis",54631,"quantitative-analysis"
18309861,"Technology Startups",108403,"technology-startups"
18309861,"Big Data Analytics",383411,"big-data-analytics"
18309861,"Kx",1503736,"kx"
19485137,"Chemistry",88,"chemistry"
19485137,"Big Data",18062,"big-data"
19485137,"Clinical Informatics",19075,"clinical-informatics"
19485137,"Computer Science",21751,"computer-science"
19485137,"Life Sciences",26384,"life-sciences"
19485137,"Pharmaceutical Sciences",26385,"pharmaceutical-sciences"
19485137,"Machine Learning",29971,"machine-learning"
19485137,"Data Visualization",37381,"data-visualization"
19485137,"Computer programming",48471,"computer-programming"
19485137,"Organic Chemistry",56961,"organic-chemistry"
19485137,"Health Informatics",101810,"health-informatics"
19485137,"Data Science",102811,"data-science"
19485137,"Biotechnology",109595,"biotechnology"
19485137,"Algorithms",111155,"algorithms"
18512623,"Innovation",1954,"innovation"
18512623,"Alternative Energy",1980,"alternativeenergy"
18512623,"New Technology",9696,"newtech"
18512623,"Sustainable Energy",15849,"sustainable-energy"
18512623,"Sustainability",15998,"sustainability"
18512623,"Big Data",18062,"big-data"
18512623,"Energy Efficiency",18083,"energy-efficiency"
18512623,"Green Technology",19556,"green-technology"
18512623,"Entrepreneurship",19882,"entrepreneurship"
18512623,"Hacking",21123,"hacking"
18512623,"Clean Technology",24234,"clean-tech"
18512623,"Computer programming",48471,"computer-programming"
18512623,"Technology Startups",108403,"technology-startups"
18512623,"Cleantech and Information Technology",147200,"cleantech-and-information-technology"
18512623,"Cleanweb",455802,"cleanweb"
20347641,"Human Resources",3006,"hr"
20347641,"Human Capital Management",4431,"hcm"
20347641,"Data Management",10494,"datamanagement"
20347641,"Organization Development",15491,"organization-development"
20347641,"Talent Discovery",22748,"talent-discovery"
20347641,"Machine Learning",29971,"machine-learning"
20347641,"Data Analytics",30928,"data-analytics"
20347641,"Recruiting and Hiring",31612,"recruiting-and-hiring"
20347641,"Stategic HR",35859,"stategic-hr"
20347641,"Human Resource Consultants",39897,"human-resource-consultants"
20347641,"Talent Management",105173,"talent-management"
20347641,"Talent Aqcuisition",105174,"talent-aqcuisition"
20347641,"Talent Acquisition",119927,"talent-acquisition"
20347641,"Talent Development",124887,"talent-development"
20347641,"Human Resources and Team Building",1496552,"human-resources-and-team-building"
17095422,"Apache",190,"apache"
17095422,"Artificial Intelligence",456,"ai"
17095422,"Open Source",563,"opensource"
17095422,"Hadoop",18060,"hadoop"
17095422,"Big Data",18062,"big-data"
17095422,"Healthcare IT",19076,"healthcare-it"
17095422,"Natural Language Processing",24553,"natural-language-processing"
17095422,"New Clinical Technologies",27605,"new-clinical-technologies"
17095422,"Machine Learning",29971,"machine-learning"
17095422,"Text Analytics",29972,"text-analytics"
17095422,"Healthcare Innovation",154951,"healthcare-innovation"
17095422,"Healthcare Big Data",1392762,"healthcare-big-data"
10205952,"Open Source",563,"opensource"
10205952,"JavaScript",7029,"javascript"
10205952,"New Technology",9696,"newtech"
10205952,"Web Development",15582,"web-development"
10205952,"Computer programming",48471,"computer-programming"
10205952,"HTML5",78565,"html5"
10205952,"JavaScript Frameworks",85951,"javascript-frameworks"
19333890,"Python",1064,"python"
19333890,"Big Data",18062,"big-data"
19333890,"Machine Learning",29971,"machine-learning"
19333890,"Data Mining",55324,"data-mining"
19333890,"Internet of Things",79740,"internet-of-things"
19333890,"Machine Intelligence",98137,"machine-intelligence"
19333890,"Data Science",102811,"data-science"
19333890,"Deep Learning",1456952,"deep-learning"
19333890,"Data Science using Python",1481522,"data-science-using-python"
20347651,"New Technology",9696,"newtech"
20347651,"Data Management",10494,"datamanagement"
20347651,"Hadoop",18060,"hadoop"
20347651,"Big Data",18062,"big-data"
20347651,"Data Analytics",30928,"data-analytics"
20347651,"What's new with BIG DATA?",601702,"whats-new-with-big-data"
20347651,"Big Data Developers",1482272,"big-data-developers"
15125252,"Database Professionals",1245,"databasepro"
15125252,"Software Development",3833,"softwaredev"
15125252,"FileMaker Pro database development",16222,"filemaker-pro-database-development"
15125252,"Database Development",21506,"database-development"
15125252,"Agile Project Management",21549,"agile-project-management"
15125252,"FileMaker, Bento & iPhone",31142,"filemaker-bento-iphone"
15125252,"FileMaker Server",97909,"filemaker-server"
15125252,"Building FileMaker Databases",442782,"building-filemaker-databases"
15125252,"Using Barcodes in FileMaker",442792,"using-barcodes-in-filemaker"
15125252,"FileMaker Tips and Tricks",442812,"filemaker-tips-and-tricks"
15125252,"How Do I Do [Fill in the Blank] with FileMaker",442822,"how-do-i-do-fill-in-the-blank-with-filemaker"
15125252,"FileMaker Go",1445042,"filemaker-go"
2472712,"Open Source",563,"opensource"
2472712,"Art",1502,"art"
2472712,"Pirates",2376,"pirates"
2472712,"Electronic Privacy",6503,"eprivacy"
2472712,"Patent",17248,"patent"
2472712,"Hacking",21123,"hacking"
2472712,"Government Transparency",66176,"government-transparency"
2472712,"wikileaks",142242,"wikileaks"
2472712,"free culture",160507,"free-culture"
2472712,"open culture",376171,"open-culture"
3210002,"Software Development",3833,"softwaredev"
3210002,"New Technology",9696,"newtech"
3210002,"Web Technology",10209,"web"
3210002,"Technology",10579,"technology"
3210002,"Business Strategy",17635,"business-strategy"
3210002,"Entrepreneurship",19882,"entrepreneurship"
3210002,"Computer programming",48471,"computer-programming"
18899731,"Sales",16,"sales"
18899731,"Marketing",1238,"marketing"
18899731,"Software Development",3833,"softwaredev"
18899731,"Technology",10579,"technology"
18899731,"Professional Networking",15720,"professional-networking"
18899731,"Business Strategy",17635,"business-strategy"
18899731,"Business Development",18012,"business-development"
18899731,"Entrepreneurship",19882,"entrepreneurship"
18899731,"Entrepreneur Networking",20060,"business-entrepreneur-networking"
18899731,"Startup Businesses",21681,"startup-businesses"
18899731,"Technology Sales Professionals",162599,"technology-sales-professionals"
9878292,"Innovation",1954,"innovation"
9878292,"Software Development",3833,"softwaredev"
9878292,"New Technology",9696,"newtech"
9878292,"Professional Networking",15720,"professional-networking"
9878292,"Lawyers",18360,"lawyers"
9878292,"Entrepreneurship",19882,"entrepreneurship"
9878292,"Entrepreneur Networking",20060,"business-entrepreneur-networking"
9878292,"Startup Businesses",21681,"startup-businesses"
9878292,"Doctors",34996,"doctors"
9878292,"Lean Startup",38660,"lean-startup"
9878292,"Graduate Students",49687,"graduate-students"
9878292,"MBAs",51367,"mbas"
9878292,"Technology Startups",108403,"technology-startups"
9878292,"Internet Startups",128595,"internet-startups"
18794628,"Project Management",3438,"projectmgmt"
18794628,"Software Development",3833,"softwaredev"
18794628,"Education & Technology",7203,"edtech"
18794628,"Education",8476,"education"
18794628,"Information Technology",15568,"information-technology"
18794628,"E-Learning",21274,"e-learning"
18794628,"Technology Professionals",22203,"technology-professionals"
18794628,"Higher Education",25273,"higher-education"
18794628,"CIO",25719,"cio"
18794628,"E-Learning Systems",49228,"e-learning-systems"
18794628,"CTO",141917,"cto"
18794628,"IT Professionals",164111,"it-professionals"
7645982,"Robotics",682,"robotics"
7645982,"Sewing",1111,"sewing"
7645982,"Software Development",3833,"softwaredev"
7645982,"Electronics",7848,"electronics"
7645982,"DIY (Do It Yourself)",10438,"diy"
7645982,"Arduino",39012,"arduino"
7645982,"Makers",43887,"makers"
7645982,"Gadget Lovers",67098,"gadget-lovers"
7645982,"Hardware",86985,"hardware"
7645982,"Makerspaces",101438,"makerspaces"
7645982,"3D Printing",114528,"3d-printing"
7645982,"screen printing",138150,"screen-printing"
